name,populationServed,ageDistribution,hospitalBeds,ICUBeds,hemisphere,srcPopulation,srcHospitalBeds,srcICUBeds,folder,date,bytes,isdir,datenum,R0,R0_suppression,start_date,suppression_date,min_deviation
JP-Nara.csv,1340070,Japan,348,None,Northern,http://www.citypopulation.de/Japan-Cities.html,https://www.mhlw.go.jp/content/10900000/000628694.pdf,None,/home/davide-chiuchiu/Documents/SIER_covid/Data/Infection_data_all_japanese_prefectures,21-May-2020 00:21:16,1706,0,737932.014768519,1.42621473944945,0.920030064171606,11-Mar-2020 00:00:00,27-Apr-2020 00:00:00,0.279923639821316
JP-Niigata.csv,2245057,Japan,450,None,Northern,http://www.citypopulation.de/Japan-Cities.html,https://www.pref.niigata.lg.jp/sec/kikitaisaku/byosyonoseibijokyo.html,None,/home/davide-chiuchiu/Documents/SIER_covid/Data/Infection_data_all_japanese_prefectures,21-May-2020 00:21:18,1736,0,737932.014791667,3.923042701979,0.762734756884987,11-Mar-2020 00:00:00,11-Mar-2020 00:00:00,0.126769662396724
JP-Oita.csv,1142943,Japan,323,None,Northern,http://www.citypopulation.de/Japan-Cities.html,https://www.mhlw.go.jp/content/10900000/000628694.pdf,None,/home/davide-chiuchiu/Documents/SIER_covid/Data/Infection_data_all_japanese_prefectures,21-May-2020 00:21:20,1721,0,737932.014814815,3.63316162475383,0.802483363805741,20-Mar-2020 00:00:00,20-Mar-2020 00:00:00,0.0830151350945954
JP-Okayama.csv,1899739,Japan,117,None,Northern,http://www.citypopulation.de/Japan-Cities.html,https://www.mhlw.go.jp/content/10900000/000628694.pdf,None,/home/davide-chiuchiu/Documents/SIER_covid/Data/Infection_data_all_japanese_prefectures,21-May-2020 00:21:22,1667,0,737932.014837963,2.9004497395263,0.811355078261186,27-Mar-2020 00:00:00,04-Apr-2020 00:00:00,0.0733305683395148
JP-Okinawa.csv,1448101,Japan,487,None,Northern,http://www.citypopulation.de/Japan-Cities.html,https://www.mhlw.go.jp/content/10900000/000628694.pdf,None,/home/davide-chiuchiu/Documents/SIER_covid/Data/Infection_data_all_japanese_prefectures,21-May-2020 00:21:23,1733,0,737932.014849537,2.91302638091379,0.939280399249188,29-Mar-2020 00:00:00,15-Apr-2020 00:00:00,0.193624001953361
JP-Osaka.csv,8824566,Japan,2639,None,Northern,http://www.citypopulation.de/Japan-Cities.html,http://www.pref.osaka.lg.jp/attach/38215/00362682/031_shiryo3.pdf,None,/home/davide-chiuchiu/Documents/SIER_covid/Data/Infection_data_all_japanese_prefectures,21-May-2020 00:21:25,1933,0,737932.014872685,1.59566916664809,0.88978588187144,12-Mar-2020 00:00:00,24-Apr-2020 00:00:00,0.205722581989678
JP-Saga.csv,819110,Japan,341,None,Northern,http://www.citypopulation.de/Japan-Cities.html,https://www.mhlw.go.jp/content/10900000/000628694.pdf,None,/home/davide-chiuchiu/Documents/SIER_covid/Data/Infection_data_all_japanese_prefectures,21-May-2020 00:21:26,1678,0,737932.014884259,1.36303641521615,0.994307073921129,01-Apr-2020 00:00:00,01-May-2020 00:00:00,0.121333769448016
JP-Saitama.csv,7322645,Japan,1630,None,Northern,http://www.citypopulation.de/Japan-Cities.html,https://www.mhlw.go.jp/content/10900000/000628694.pdf,None,/home/davide-chiuchiu/Documents/SIER_covid/Data/Infection_data_all_japanese_prefectures,21-May-2020 00:21:28,1835,0,737932.014907407,1.84262782213275,0.771585840716283,22-Mar-2020 00:00:00,19-Apr-2020 00:00:00,0.118548667735726
JP-Shiga.csv,1412881,Japan,171,None,Northern,http://www.citypopulation.de/Japan-Cities.html,https://www.mhlw.go.jp/content/10900000/000628694.pdf,None,/home/davide-chiuchiu/Documents/SIER_covid/Data/Infection_data_all_japanese_prefectures,21-May-2020 00:21:30,1700,0,737932.014930556,2.15455023778034,0.925317762416231,23-Mar-2020 00:00:00,18-Apr-2020 00:00:00,0.166328520130434
JP-Shimane.csv,679626,Japan,298,None,Northern,http://www.citypopulation.de/Japan-Cities.html,https://www.mhlw.go.jp/content/10900000/000628694.pdf,None,/home/davide-chiuchiu/Documents/SIER_covid/Data/Infection_data_all_japanese_prefectures,21-May-2020 00:21:32,1621,0,737932.014953704,3.54907885570782,0.86098637272592,10-Apr-2020 00:00:00,10-Apr-2020 00:00:00,0.0789621013538048
